DC_Bus_Voltage,Frequency,High_Resolution_Output_Current,Output_Current,Output_Voltage,Speed,Temperature,RUL_hours,Load_Index,Power,Thermal_Load
317.0685404928595,49.835683964922765,74.52155359576093,7.35537045094968,221.35640010896492,1505.0227432596025,34.08413587716297,17430.452807465757,0.004883970367558911,1628.158324490075,250.70144587703837
313.7204454595729,49.84257532184114,58.13610007448462,6.065399991818162,218.1434772766539,1468.1879132890904,33.38309564838137,17596.267310532043,0.004128403138193174,1323.127445289002,202.48182807255728
317.41544349115696,49.58084295173326,43.63338536685502,4.604021181577261,220.9373579659323,1544.4340455953184,33.532037899452035,17644.772074291974,0.0029791120460295937,1017.20027587687,154.38221275052865
320.18145877301265,49.89421608515516,48.01053253519981,3.6897280368990044,220.9692950674357,1497.2003497507446,31.82400435069531,17501.518371419766,0.0024627734451623,815.3166033041264,117.42192109915639
316.5559486863957,49.92456335951109,78.65218199909073,8.049473708292988,219.24019792969042,1500.4270629169087,31.776001985789623,17390.93897024565,0.005361215277853599,1764.7682090359938,255.78009253927934
319.50332900111283,50.15905720989231,35.68234229819014,3.6511005858608443,222.208609562191,1501.7006353838783,37.32201619515808,17145.24385413946,0.002429692581402375,811.3059845558391,136.26643519564956
320.70305360354484,49.558173208878884,50.61919347529868,5.0907233961620015,216.99426673273425,1467.3728339275879,37.31887099269055,17221.953348101393,0.003466914722567694,1104.6577904893481,189.98004968084123
316.1465842047958,50.458701126298685,63.967615602142104,6.55621691622029,220.82505832389631,1500.0163158811777,43.925593137920224,17030.39014037723,0.004367851866001494,1447.7769829084612,287.98571678584244
316.94717665678496,49.84817699253519,63.379508076965145,6.661348248853789,220.86649665281678,1466.9420143262614,39.26391396594349,16894.666113434007,0.004537882412140874,1471.2686507087124,261.5506045401835
319.3258842558438,50.39484782760251,71.95171995553261,7.297824068630283,220.40600609175877,1507.916461078505,34.926268807648164,16820.078427387987,0.004836466601613007,1608.48425612711,254.88576513190586
317.1338287482232,49.90600366868252,69.95616616256382,7.13270242286709,219.37336850448776,1513.3144822062366,32.21388836831804,16690.44085914224,0.0047101857022956726,1564.7249570444749,229.77207961467204
314.62317079577946,49.56355643853283,58.902744811911994,6.319287214965462,223.46175980391263,1486.4215991972962,35.69645890258435,16589.63171335954,0.0042484842349847125,1412.1190417625482,225.57617636264132
315.6274631559648,49.815615528875064,62.179704190124596,5.760841293206451,220.69707759698076,1490.0947490117996,35.67447230520216,16685.012356227067,0.003863497807248239,1271.4008379106751,205.51497316915854
318.11283052155306,50.36398976052996,47.92531429340419,4.98990442222175,223.41469547550258,1501.4098317958474,33.55910470719245,16625.184305792885,0.003321267151358602,1114.817976942536,167.45672498422238
318.90003241530644,49.318578464885924,44.263245678319485,4.79409426152547,220.09529132927446,1516.8005548123865,33.16410705708019,16610.910477460744,0.003158579858417605,1055.1575731504513,158.99185533096446
318.9991394060627,49.72551477647684,79.01817221864755,7.356262612097914,221.30352708378328,1470.8856982810332,38.766581743427025,16612.566008461665,0.0049978490997562176,1627.966862211833,285.1771558780098
315.29831681735504,49.93032618707514,75.38217583785035,7.329440957538275,221.85645892685034,1478.0386665123042,33.144748331983656,16294.81946693781,0.00495554384309756,1626.083816752865,242.93247595173943
315.49810128006936,49.90749071662584,71.61523278141614,6.7417843212132675,222.0084291996526,1487.2766906324434,36.70028019863445,16312.20838028678,0.0045299267022373005,1496.7329471554037,247.42537362728748
318.74955045625563,50.222655499083594,48.29778258301144,4.500954194303349,217.825592367296,1494.8705918672333,38.534291913978514,16290.286694698503,0.003008919500640088,980.4230135921924,173.4410828147312
318.99168496473857,50.113477905385736,58.18358765282343,4.724589901657646,219.26503682629328,1476.1081071578967,39.26024875671179,16025.68252629744,0.003198540363269841,1035.9373787760971,185.48857481252767
319.3351432822761,49.41986575172307,70.0155138240025,6.812256332570831,221.0562849510026,1454.0793824562327,35.97727165793087,15913.275603093885,0.004681707688738925,1505.8920770120494,245.08639668036065
318.08308039813653,49.45924128819653,66.44885173106967,6.392855197666563,218.553130614457,1463.0163058754868,38.36137109338622,16006.705949887288,0.00436665573464608,1397.1785170149305,245.23869058396994
319.01027702589505,49.792356079990974,77.56038231282263,7.322817734012152,216.96292045947408,1481.2742505683707,37.66736892734593,15842.411368979949,0.004940258343693317,1588.7799215637046,275.8312771747471
319.6227280602882,49.86711380679562,71.69800083953642,6.594857552620231,220.44753248772443,1451.1723234915612,36.85539575716861,15642.752640340152,0.004541373944356511,1453.8200745831632,243.056085063971
317.3950635147023,49.63873616236109,75.10849064901137,7.704994484032778,221.685472444735,1498.7745265217509,35.07159547901083,15557.363997780314,0.005137435226281685,1708.0853423768838,270.22644971200737
317.1884770779929,49.59247011870648,47.73127487032302,4.14897543057915,219.97145256970097,1515.3259971953921,34.513915387338855,15485.080675849085,0.002736202794289042,912.6561521404963,143.1973869551566
319.11497224958595,49.741936046529425,29.697440190242425,3.779801053687285,218.12423464002413,1482.3933610630565,42.16986540541133,15406.617111134581,0.0025480773696995207,824.4662119270957,159.39370169322473
317.2000763317067,49.444234279821224,64.67187208252506,6.340080395277658,223.88814533582965,1459.4231987074825,36.332137281430214,15136.692377289302,0.004341262451109251,1419.4688409787686,230.34867129653222
316.8555527034033,50.4454675730019,65.21022195079235,6.014257735404586,222.2970877925405,1487.1822676153006,33.43995516047843,15147.44211676468,0.004041344844836768,1336.9519798141991,201.1165089954899
317.6016507074853,49.68420838295926,56.303855931546934,6.428370221777754,217.36485952122442,1476.9800022821228,34.147099670459596,15003.128679571828,0.004349429770261993,1397.3017902071438,219.5101986816594
317.8198382151699,50.18371859036935,48.09008736210999,5.20161219663018,216.08647986672784,1495.5882691622626,40.27578444839759,15099.491473616903,0.0034756467786172473,1123.9980692016534,209.499011615633
320.34755679573175,49.89400048381041,37.35945633031703,3.9819991041402356,219.9705535469818,1470.2139902189106,32.60997146663449,15179.96975377395,0.002706607693111816,875.9225471613132,129.8528771661772
316.7871966335354,49.754023228682414,54.61344148619984,5.6970900513976686,218.07713557612328,1477.8082330693674,37.11349864804912,14970.984636500993,0.0038524873773342263,1242.4050795280325,211.43894392036145
319.5130522890614,49.77052648612446,63.48266883577857,6.127572079391827,221.06512621905313,1470.6815702439894,36.21283979479499,14729.893223985702,0.0041636534718416975,1354.5924951471002,221.89678604207504
319.94306359913156,49.82341525999965,66.83529898994044,6.353363359398832,219.08370624998656,1430.883923089647,37.37704391579202,14781.993896766719,0.004437065921998667,1391.9183919299617,237.4699412972341
316.5049109807294,49.53627702881248,62.029692831874286,5.43804222725144,221.70086396182177,1485.3638359471395,37.26500509890447,14726.360121366388,0.003658621190676518,1205.6186600425137,202.64867132658273
318.9730064516892,50.013384919361755,51.87966898598366,5.192865607737132,221.52121728738885,1428.4081861835812,39.59257527901497,14429.923601432884,0.003632878038569036,1150.3299106357458,205.59892248814023
320.41691778730143,49.48787086963771,52.97963881745157,5.4712852445061815,221.5271223193172,1460.8259216149575,39.710184869093666,14450.830203557789,0.0037427748158014324,1212.038075603596,217.26574853088482
317.25872940124947,49.077198401800686,52.12643176566556,5.088280150327354,215.97385681688533,1468.3185891583387,36.45789271037923,14492.608154180018,0.00346302033328391,1098.9354886309998,185.50797180098695
317.57332793709145,49.46615741931455,50.90146823915166,4.5816915335228,219.4554347708902,1472.4825003093624,36.61545111393055,14337.98343479525,0.0031094305718329597,1005.4771074753528,167.76070236481357
317.6786275890408,49.80143332553135,57.39828984105971,5.700758544686439,218.43751684199916,1464.6998805207427,39.11263290547195,14095.936216446878,0.0038894446403727884,1245.2595406171145,222.97167624105316
321.26897186213586,49.39658492151656,68.39805644074396,6.884178418326199,224.0636138199262,1455.0565668163586,41.792167972437895,14171.87153142747,0.004727960832853033,1542.4938945913118,287.7047408109203
317.9205678771799,48.79225335667864,55.78740354153471,5.442037963842607,218.0718406098551,1427.2449831879255,36.87068131719475,14162.522251885193,0.0038102972724578825,1186.7552354438653,200.65164748091615
317.337796856689,49.78312712360786,64.24344170858396,6.4537886171751575,223.0498116019848,1469.2818859472209,40.74306088196336,13856.713130888957,0.004389490667646593,1439.5163351799529,262.9471025488896
316.38589342314043,49.471145976113164,50.32691397056849,5.0305939171695755,222.4240491052313,1456.2679902580123,34.98799347452068,13800.804125269586,0.0034520719255480923,1118.9250684610035,176.01038714689253
320.649266315958,49.01999546285341,59.92977555205945,6.32413478677223,220.6389889128493,1441.6205671189125,41.87961155867514,13667.022111845587,0.004383782493412174,1395.3507051020026,264.8523083147258
321.0587208122966,49.89949588243542,82.69794871409326,8.369380530800957,219.43921575930264,1452.8533713855134,44.71110251659363,13675.421808179228,0.005756688188455338,1836.570300070138,374.20423091302433
320.41786627259773,49.322677434904854,80.71697067252623,7.717271643154161,218.38421852974562,1458.875073708612,35.2941754759651,13460.660709493835,0.005286254818742465,1685.3303369719874,272.37473956917245
317.3988783927241,50.032157499610705,60.473960762987815,5.893769896723059,215.75871872070672,1449.6250412312631,35.30899864399875,13380.032386706467,0.004062917521209022,1271.6322413516393,208.10311329143514
318.4657417494727,49.40678443018344,68.93822609221694,6.594875396576973,218.98910837613553,1407.5704017511005,37.01398032694817,13243.56192234109,0.0046819636337512025,1444.2058829481045,244.1025881875746
315.39996902031606,49.25184934152364,45.37213998530677,4.75867372066955,217.16299469538018,1480.5352345596941,39.44654516976127,13069.696796689463,0.003211988219830497,1033.4078359588066,187.71323787054732
316.20942247459107,49.605157021100446,41.8963496218367,4.484199831086729,222.12398901925906,1477.6653438250526,41.94676544194218,13162.00775158975,0.0030325995329591455,996.0483540404718,188.09767850939176
316.93141260065033,48.88232105224308,56.10704961151305,5.380082175928998,222.49622802378445,1431.2035378698456,44.153157295525844,13033.104945593592,0.003756506693127527,1197.047990602197,237.54761457664802
315.59937487920365,49.93352667180752,53.20890213148879,5.3956522621730425,212.9032333180486,1495.2263149132955,38.14985357082976,12918.368834646859,0.0036061738845207477,1148.751812476484,205.84334372101793
320.3469607851235,49.97824031551868,51.85141624259853,5.154194301200806,221.2146776537037,1419.4532611160646,40.26690671430953,12733.195168342989,0.0036285560688924766,1140.1834309046928,207.54346111387864
314.74602835396644,49.2394330944893,54.97706249698616,6.263217281805958,217.3044704234189,1464.7194320878768,44.02296902271494,12821.359760454101,0.004273135188556638,1361.025114569649,275.72542037947653
315.6152410463247,49.13502626041458,53.18814150373853,5.299405499195922,217.7219798130766,1436.5465656629378,39.09319457127241,12547.10555242211,0.003686423539784294,1153.7970571172416,207.17069029213718
317.86791491461815,49.48681129894586,44.42762489283121,4.73236320792484,218.6912610076965,1439.6590386429978,41.24872074103806,12479.776630893186,0.003284859971018821,1034.9264774875112,195.20392840885478
318.43913747249536,48.75338030140585,62.45274771091049,6.550578433708056,220.2250962968575,1443.0409937811876,39.31961047787184,12254.035753489272,0.004536282876953181,1442.6017663634746,257.5661924181486
317.8102486192365,48.79159829969846,59.260908034178165,4.812579834022197,220.82362324269207,1402.9738363914096,38.0944491598063,12164.542665891922,0.0034278272922747773,1062.731316093495,183.33257781466762
314.9918164661567,49.66470897825151,48.29867689913508,4.617946018747395,217.34906432014054,1428.331840072606,43.15298992048609,12367.391862593096,0.0032308424742800218,1003.7062462556644,199.2781780003552
320.387609586692,49.35929724570399,51.44438608267597,5.192378976013837,218.97621619270063,1385.2502212092415,42.483210158300636,12116.335908241042,0.0037456289611874447,1137.0075012060395,220.58892725953768
321.3538991357656,49.42531504979319,56.848842164910586,5.336434335118382,217.6611344051307,1417.7705130041843,42.144808770846794,11966.768535346288,0.003761309025107039,1161.5343510603564,224.90300457174516
315.4914092537163,49.03785664995142,51.456841231676655,5.777784897865077,213.09806279324047,1448.8235853652725,44.23731636242505,11904.952828408781,0.003985164095954064,1231.2347689710887,255.59369840089911
319.4410549689418,49.34439060462208,70.51336058889079,6.915937495891313,220.56077115986727,1421.6244339298287,38.17046345871968,11752.875557280411,0.004861393724826494,1525.3845073872294,263.9845394697087
315.4942383298916,49.07864173104884,97.1352105088507,9.109612525901222,219.60230974151654,1436.0456493971526,39.50354573782168,11702.836182948813,0.006339125364404914,2000.491951538159,359.8619950707722
317.8571836894376,49.14205869487158,82.83731991229712,7.980936544571572,216.1044296656341,1417.124058792048,41.155083949636946,11446.094045275326,0.005627812669203073,1724.715740162256,328.45611348856846
316.05074315568413,48.65250424667031,78.9469390361117,7.826456222178825,219.21176167720697,1437.7544758311817,39.751998626272254,11507.71007659513,0.005439744135396979,1715.6512561533582,311.1172769926326
317.30865170859835,49.309016224576624,66.27088035059661,6.583330117217705,215.65307234061962,1404.7865094639394,48.53654549388826,11377.590418323007,0.0046830226872273005,1419.7153660105296,319.5321017356219
320.7971517654345,49.28584044326493,72.8927754377143,7.215724203009367,215.57428597722506,1428.1980925329747,39.28122395826589,11204.794238412105,0.005048792214815306,1555.5245928723257,283.4424784394906
320.0555316465803,49.204968123282704,52.48484240676319,5.311687400107915,221.11546176451589,1416.6322061058052,38.3636124540726,11048.233670072108,0.003746872691823902,1174.4962122236225,203.77551689492051
315.33206781429476,49.09219760506815,48.625582258002375,5.463664232852478,219.90607856882175,1398.7529678853043,45.9365286218269,10949.380665704995,0.003903306053429401,1201.4929760633183,250.9817684124798
318.333664489423,48.215918127086226,57.45734559072184,5.006152121094046,218.1551723830619,1395.4260352457547,42.29026582833682,10973.95098998825,0.003584974781863775,1092.1179789531027,211.71150397815944
317.2117111576692,49.147228312097916,37.79693948467933,4.092711430561725,218.64116675250426,1409.5545225296175,41.2353702480403,10820.635237056944,0.0029014911264982953,894.8352023593264,168.76447115759942
317.097535997951,49.12265753697442,51.5493540391575,5.256926290884092,216.84101913668704,1411.0365010872877,41.41750324579745,10795.96468040359,0.0037229393764510945,1139.9172544417506,217.7287617156098
316.34622223278325,48.7091064203731,65.66341190655542,6.626292377360526,218.66232760339014,1364.0936657768116,44.2159469376066,10566.089967278873,0.004854093564041124,1448.9205146142542,292.98779215044016
314.5686026363773,49.43583176744122,50.04442143618143,5.2142502501300525,221.2848914223598,1425.5148563887742,45.30997463540768,10457.280800660072,0.0036552372565750485,1153.834800449041,236.2575465760608
317.30271124589683,49.380282697907106,59.234218456745666,5.264862948602577,215.7073391018029,1387.2225261069075,44.25400765209209,10188.92139476359,0.003792520903235313,1135.669577378734,232.99128521467458
316.3975431064554,49.19664610530078,71.21318314493628,7.330407522701243,214.8823994596507,1396.0929427610085,46.341380179370184,10266.331662727192,0.005246900401783224,1575.1755574951171,339.7012018792135
312.39739269763976,49.33427522522905,51.852009574534236,5.886588723953689,214.42887313082912,1393.945607069564,47.1619010408246,9988.648815930957,0.004219941404253,1262.2545866620349,277.62271486713786
313.2862659637316,48.92932413029459,69.87738661605277,7.527012830447561,217.7697619716502,1422.8156071058993,45.13779177771731,9998.017178856526,0.0052865081636148436,1639.1557924441227,339.75273784894864
317.7794391569142,48.592651834997504,89.57715032916043,8.155485414660061,218.11430376873224,1407.0957544519176,40.517074683530225,9865.532594368677,0.0057918542747360776,1778.8280231146298,330.43641162622316
318.673215922552,49.120222803307605,41.1193739945883,4.848287091991488,220.2685646930653,1394.2712862775081,48.58478234754687,9546.488446179843,0.0034747988722153085,1067.9252389728804,235.5529731228274
317.7749390306939,48.89579593563067,45.43497085345529,5.153103182036341,218.25725368174943,1390.1633879841631,41.02725543094753,9479.18410904227,0.0037041681994688922,1124.702148449936,211.41768051143347
316.9506421666385,48.672283337507274,47.766790004747655,5.120022112547251,224.2902776732497,1424.246339814059,46.00557037658642,9523.100354605602,0.003592376959350916,1148.3711813164016,235.54953762847123
317.0337417807178,48.40018483364267,65.74359953597754,6.50242178610653,220.12503760872718,1388.4322898770206,44.19331978520387,9298.178629502892,0.00467991267619242,1431.345840214507,287.3636053716824
